Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
15305.0,555,1,93.6,1,1,1,111,3,Hibernating
15306.0,64,9,3484.73,3,5,5,355,13,Loyal Customers
15307.0,95,1,205.3,3,1,1,311,5,Others
15308.0,274,1,310.47,2,1,2,212,5,Hibernating
15309.0,610,4,797.96,1,3,3,133,7,At Risk
15310.0,478,1,1634.64,1,1,4,114,6,Others
15311.0,0,208,114966.42,5,5,5,555,15,Champions
15312.0,75,12,2930.19,3,5,5,355,13,Loyal Customers
15313.0,110,1,52.0,3,1,1,311,5,Others
15314.0,199,3,820.4499999999999,2,3,3,233,8,At Risk
15315.0,64,2,570.5,3,2,2,322,7,Others
15316.0,326,1,165.0,2,1,1,211,4,Hibernating
15317.0,677,1,129.75,1,1,1,111,3,Hibernating
15318.0,3,1,312.62,5,1,2,512,8,Potential Loyalists
15319.0,283,1,204.5,2,1,1,211,4,Hibernating
15320.0,44,1,267.13,4,1,1,411,6,Others
15321.0,70,12,6709.7300000000005,3,5,5,355,13,Loyal Customers
15322.0,85,2,1390.86,3,2,4,324,9,Others
15323.0,562,3,434.6,1,3,2,132,6,Others
15324.0,701,1,140.22000000000003,1,1,1,111,3,Hibernating
15325.0,103,8,1601.46,3,4,4,344,11,Loyal Customers
15326.0,333,5,1700.52,2,4,4,244,10,At Risk
15327.0,52,1,208.75,4,1,1,411,6,Others
15328.0,407,1,107.24,2,1,1,211,4,Hibernating
15329.0,39,11,2958.83,4,5,5,455,14,Champions
15330.0,32,2,714.96,4,2,3,423,9,Potential Loyalists
15331.0,499,3,767.91,1,3,3,133,7,At Risk
15332.0,366,6,4892.68,2,4,5,245,11,At Risk
15333.0,208,1,1028.56,2,1,3,213,6,Others
15334.0,156,3,350.82,3,3,2,332,8,Others
15335.0,53,1,170.22,4,1,1,411,6,Others
15336.0,401,1,240.5,2,1,1,211,4,Hibernating
15337.0,411,1,373.02,1,1,2,112,4,Hibernating
15338.0,677,1,277.93,1,1,1,111,3,Hibernating
15339.0,66,7,1821.02,3,4,4,344,11,Loyal Customers
15340.0,561,1,105.5,1,1,1,111,3,Hibernating
15341.0,80,2,2402.7200000000003,3,2,4,324,9,Others
15342.0,129,1,406.09,3,1,2,312,6,Others
15343.0,87,1,364.5,3,1,2,312,6,Others
15344.0,0,3,563.94,5,3,2,532,10,Potential Loyalists
15345.0,45,1,393.54,4,1,2,412,7,Potential Loyalists
15346.0,332,3,596.12,2,3,2,232,7,Others
15347.0,366,4,1162.0,2,3,3,233,8,At Risk
15348.0,72,1,158.04,3,1,1,311,5,Others
15349.0,158,2,463.90999999999997,3,2,2,322,7,Others
15350.0,373,2,547.6,2,2,2,222,6,Hibernating
15351.0,12,10,3430.22,5,5,5,555,15,Champions
15352.0,548,1,111.15,1,1,1,111,3,Hibernating
15353.0,254,7,2794.4700000000003,2,4,4,244,10,At Risk
15354.0,603,3,284.4,1,3,1,131,5,Others
15355.0,29,2,277.05,4,2,1,421,7,Others
15356.0,31,13,3239.57,4,5,5,455,14,Champions
15358.0,4,42,16425.86,5,5,5,555,15,Champions
15359.0,662,8,181.35,1,4,1,141,6,Others
15360.0,39,1,427.93,4,1,2,412,7,Potential Loyalists
15361.0,361,4,689.07,2,3,3,233,8,At Risk
15362.0,448,2,613.08,1,2,3,123,6,Others
15363.0,372,2,678.11,2,2,3,223,7,Others
15364.0,95,2,913.19,3,2,3,323,8,Others
15365.0,25,13,4557.13,4,5,5,455,14,Champions
15366.0,75,7,2389.08,3,4,4,344,11,Loyal Customers
15367.0,57,11,5081.33,4,5,5,455,14,Champions
15368.0,21,2,722.74,4,2,3,423,9,Potential Loyalists
15369.0,492,11,6251.26,1,5,5,155,11,At Risk
15370.0,40,8,3739.01,4,4,5,445,13,Champions
15371.0,662,1,59.400000000000006,1,1,1,111,3,Hibernating
15372.0,137,8,6017.06,3,4,5,345,12,Loyal Customers
15373.0,8,17,3084.54,5,5,5,555,15,Champions
15374.0,128,2,307.32,3,2,2,322,7,Others
15375.0,690,1,60.959999999999994,1,1,1,111,3,Hibernating
15376.0,40,3,1221.56,4,3,4,434,11,Potential Loyalists
15377.0,382,4,1211.75,2,3,3,233,8,At Risk
15378.0,462,2,246.5,1,2,1,121,4,Hibernating
15379.0,169,8,4877.84,3,4,5,345,12,Loyal Customers
15380.0,8,11,3248.96,5,5,5,555,15,Champions
15381.0,213,5,1890.5700000000002,2,4,4,244,10,At Risk
15382.0,14,12,13733.550000000001,5,5,5,555,15,Champions
15384.0,169,4,2027.79,3,3,4,334,10,Others
15385.0,40,3,942.08,4,3,3,433,10,Potential Loyalists
15386.0,186,1,394.14,3,1,2,312,6,Others
15387.0,492,1,468.65,1,1,2,112,4,Hibernating
15388.0,270,1,140.54,2,1,1,211,4,Hibernating
15389.0,172,5,2733.8,3,4,4,344,11,Loyal Customers
15390.0,396,2,1216.66,2,2,3,223,7,Others
15391.0,584,1,289.87,1,1,2,112,4,Hibernating
15392.0,4,7,2911.62,5,4,5,545,14,Champions
15393.0,16,5,891.34,5,4,3,543,12,Loyal Customers
15394.0,9,11,5286.8,5,5,5,555,15,Champions
15395.0,325,1,107.45,2,1,1,211,4,Hibernating
15396.0,112,2,796.38,3,2,3,323,8,Others
15397.0,289,1,94.0,2,1,1,211,4,Hibernating
15398.0,16,2,1345.53,5,2,4,524,11,Potential Loyalists
15399.0,1,3,815.77,5,3,3,533,11,Potential Loyalists
15400.0,92,8,1302.3,3,4,4,344,11,Loyal Customers
15401.0,452,2,216.95000000000002,1,2,1,121,4,Hibernating
15402.0,148,6,1830.54,3,4,4,344,11,Loyal Customers
15403.0,491,2,170.88,1,2,1,121,4,Hibernating
15404.0,375,1,257.06,2,1,1,211,4,Hibernating
15405.0,189,2,659.84,3,2,3,323,8,Others
15406.0,31,4,975.87,4,3,3,433,10,Potential Loyalists
15407.0,33,4,1046.74,4,3,3,433,10,Potential Loyalists
15408.0,264,1,267.18,2,1,1,211,4,Hibernating
15409.0,721,1,131.25,1,1,1,111,3,Hibernating
15410.0,84,10,4685.72,3,5,5,355,13,Loyal Customers
15411.0,26,4,1348.93,4,3,4,434,11,Potential Loyalists
15412.0,171,1,190.53,3,1,1,311,5,Others
15413.0,691,5,6798.72,1,4,5,145,10,At Risk
15414.0,9,3,774.9000000000001,5,3,3,533,11,Potential Loyalists
15415.0,313,1,559.61,2,1,2,212,5,Hibernating
15416.0,64,7,4572.82,3,4,5,345,12,Loyal Customers
15417.0,85,1,508.8,3,1,2,312,6,Others
15418.0,425,2,449.42,1,2,2,122,5,Hibernating
15419.0,24,1,135.86,4,1,1,411,6,Others
15420.0,434,6,743.0,1,4,3,143,8,At Risk
15421.0,58,10,3805.34,4,5,5,455,14,Champions
15422.0,323,7,1619.97,2,4,4,244,10,At Risk
15423.0,38,3,266.89,4,3,1,431,8,Others
15424.0,254,3,597.78,2,3,2,232,7,Others
15425.0,400,4,1941.1200000000001,2,3,4,234,9,At Risk
15426.0,19,9,2156.35,5,5,4,554,14,Champions
15427.0,33,3,1430.54,4,3,4,434,11,Potential Loyalists
15428.0,15,4,762.75,5,3,3,533,11,Potential Loyalists
15429.0,26,2,397.35,4,2,2,422,8,Potential Loyalists
15430.0,467,2,954.75,1,2,3,123,6,Others
15431.0,502,1,153.24,1,1,1,111,3,Hibernating
15432.0,23,2,320.76,4,2,2,422,8,Potential Loyalists
15433.0,213,2,533.3,2,2,2,222,6,Hibernating
15434.0,8,11,2567.06,5,5,4,554,14,Champions
15435.0,22,1,149.29,4,1,1,411,6,Others
15436.0,12,3,1067.75,5,3,3,533,11,Potential Loyalists
15437.0,262,2,393.45,2,2,2,222,6,Hibernating
15438.0,131,1,156.57999999999998,3,1,1,311,5,Others
15439.0,404,4,1269.05,2,3,4,234,9,At Risk
15440.0,54,3,383.68,4,3,2,432,9,Potential Loyalists
15441.0,396,3,1254.21,2,3,4,234,9,At Risk
15442.0,248,1,594.0,2,1,2,212,5,Hibernating
15443.0,1,14,5114.23,5,5,5,555,15,Champions
15444.0,9,2,1411.21,5,2,4,524,11,Potential Loyalists
15445.0,264,2,284.5,2,2,1,221,5,Hibernating
15446.0,376,3,399.75,2,3,2,232,7,Others
15447.0,330,5,492.88,2,4,2,242,8,Others
15448.0,312,2,788.81,2,2,3,223,7,Others
15449.0,26,3,974.52,4,3,3,433,10,Potential Loyalists
15450.0,30,1,429.84,4,1,2,412,7,Potential Loyalists
15451.0,434,2,226.86,1,2,1,121,4,Hibernating
15452.0,29,6,1785.1100000000001,4,4,4,444,12,Champions
15453.0,1,7,1371.77,5,4,4,544,13,Champions
15454.0,362,2,305.99,2,2,2,222,6,Hibernating
15455.0,597,1,38.25,1,1,1,111,3,Hibernating
15456.0,283,10,2091.52,2,5,4,254,11,At Risk
15457.0,262,1,237.07,2,1,1,211,4,Hibernating
15458.0,25,2,370.43999999999994,4,2,2,422,8,Potential Loyalists
15459.0,417,2,202.82999999999998,1,2,1,121,4,Hibernating
15460.0,354,1,214.26,2,1,1,211,4,Hibernating
15461.0,460,2,429.7,1,2,2,122,5,Hibernating
15462.0,94,4,737.05,3,3,3,333,9,Others
15463.0,29,1,126.14,4,1,1,411,6,Others
15464.0,338,1,1044.65,2,1,3,213,6,Others
15465.0,19,32,12100.4,5,5,5,555,15,Champions
15466.0,85,4,1560.46,3,3,4,334,10,Others
15467.0,9,3,524.88,5,3,2,532,10,Potential Loyalists
15468.0,51,3,1430.48,4,3,4,434,11,Potential Loyalists
15469.0,50,3,874.25,4,3,3,433,10,Potential Loyalists
15470.0,575,1,63.419999999999995,1,1,1,111,3,Hibernating
15471.0,2,3,1292.01,5,3,4,534,12,Potential Loyalists
15472.0,113,1,371.56,3,1,2,312,6,Others
15473.0,14,8,2046.0,5,4,4,544,13,Champions
15474.0,595,1,150.35,1,1,1,111,3,Hibernating
15475.0,77,1,454.10999999999996,3,1,2,312,6,Others
15476.0,380,4,2209.98,2,3,4,234,9,At Risk
15477.0,649,1,368.4,1,1,2,112,4,Hibernating
15478.0,40,3,1983.48,4,3,4,434,11,Potential Loyalists
15479.0,733,1,147.4,1,1,1,111,3,Hibernating
15480.0,116,5,6279.0,3,4,5,345,12,Loyal Customers
15481.0,401,1,1993.34,2,1,4,214,7,Others
15482.0,15,19,14417.36,5,5,5,555,15,Champions
15483.0,161,10,817.8199999999999,3,5,3,353,11,Loyal Customers
15484.0,1,6,4652.1,5,4,5,545,14,Champions
15485.0,30,7,4810.92,4,4,5,445,13,Champions
15486.0,527,1,102.0,1,1,1,111,3,Hibernating
15487.0,679,1,231.32,1,1,1,111,3,Hibernating
15488.0,92,5,431.92,3,4,2,342,9,Others
15489.0,22,8,2419.61,4,4,4,444,12,Champions
15490.0,430,1,210.85,1,1,1,111,3,Hibernating
15491.0,95,6,3100.09,3,4,5,345,12,Loyal Customers
15492.0,28,2,659.4599999999999,4,2,3,423,9,Potential Loyalists
15493.0,32,9,4121.68,4,5,5,455,14,Champions
15494.0,21,5,3702.6,4,4,5,445,13,Champions
15495.0,379,1,246.5,2,1,1,211,4,Hibernating
15496.0,631,1,146.14000000000001,1,1,1,111,3,Hibernating
15497.0,17,9,8657.39,5,5,5,555,15,Champions
15498.0,2,44,24972.86,5,5,5,555,15,Champions
15499.0,723,1,158.65,1,1,1,111,3,Hibernating
15500.0,8,4,1131.56,5,3,3,533,11,Potential Loyalists
15501.0,404,2,399.95,2,2,2,222,6,Hibernating
15502.0,15,14,13003.869999999999,5,5,5,555,15,Champions
15503.0,362,2,257.3,2,2,1,221,5,Hibernating
15504.0,81,4,402.7,3,3,2,332,8,Others
15505.0,52,5,3610.96,4,4,5,445,13,Champions
15506.0,22,6,2030.33,4,4,4,444,12,Champions
15507.0,171,1,475.86,3,1,2,312,6,Others
15508.0,189,6,1000.27,3,4,3,343,10,Loyal Customers
15509.0,380,1,152.41,2,1,1,211,4,Hibernating
15510.0,330,1,250.0,2,1,1,211,4,Hibernating
15511.0,11,5,900.53,5,4,3,543,12,Loyal Customers
15512.0,155,4,331.58,3,3,2,332,8,Others
15513.0,33,35,26437.05,4,5,5,455,14,Champions
15514.0,12,18,6392.06,5,5,5,555,15,Champions
15515.0,387,1,171.81,2,1,1,211,4,Hibernating
15516.0,44,3,62.43,4,3,1,431,8,Others
15517.0,233,1,267.03,2,1,1,211,4,Hibernating
15518.0,64,15,4189.99,3,5,5,355,13,Loyal Customers
15519.0,383,2,344.61,2,2,2,222,6,Hibernating
15520.0,1,1,343.5,5,1,2,512,8,Potential Loyalists
15521.0,40,16,7098.24,4,5,5,455,14,Champions
15522.0,32,2,397.99,4,2,2,422,8,Potential Loyalists
15523.0,84,16,17259.19,3,5,5,355,13,Loyal Customers
15524.0,24,2,591.4,4,2,2,422,8,Potential Loyalists
15525.0,2,4,890.22,5,3,3,533,11,Potential Loyalists
15526.0,33,2,148.44,4,2,1,421,7,Others
15527.0,18,23,5554.89,5,5,5,555,15,Champions
15528.0,254,1,229.33,2,1,1,211,4,Hibernating
15529.0,22,12,4783.66,4,5,5,455,14,Champions
15530.0,21,5,1808.68,4,4,4,444,12,Champions
15531.0,8,2,1972.39,5,2,4,524,11,Potential Loyalists
15532.0,25,10,3738.85,4,5,5,455,14,Champions
15533.0,19,3,807.57,5,3,3,533,11,Potential Loyalists
15534.0,725,1,162.25,1,1,1,111,3,Hibernating
15535.0,173,6,1044.3700000000001,3,4,3,343,10,Loyal Customers
15536.0,409,1,259.09,2,1,1,211,4,Hibernating
15537.0,163,1,110.92,3,1,1,311,5,Others
15538.0,537,6,3358.3999999999996,1,4,5,145,10,At Risk
15539.0,7,1,538.46,5,1,2,512,8,Potential Loyalists
15540.0,11,2,460.68,5,2,2,522,9,Potential Loyalists
15541.0,114,1,85.13000000000001,3,1,1,311,5,Others
15542.0,512,3,855.71,1,3,3,133,7,At Risk
15543.0,288,2,242.26,2,2,1,221,5,Hibernating
15544.0,9,20,7807.89,5,5,5,555,15,Champions
15545.0,54,2,288.96999999999997,4,2,2,422,8,Potential Loyalists
15546.0,606,2,1079.1000000000001,1,2,3,123,6,Others
15547.0,7,26,10057.05,5,5,5,555,15,Champions
15548.0,595,1,158.09,1,1,1,111,3,Hibernating
15549.0,77,8,2334.16,3,4,4,344,11,Loyal Customers
15550.0,4,12,2211.05,5,5,4,554,14,Champions
15551.0,36,7,1679.81,4,4,4,444,12,Champions
15552.0,217,2,252.52,2,2,1,221,5,Hibernating
15553.0,60,1,428.93,3,1,2,312,6,Others
15554.0,277,1,217.2,2,1,1,211,4,Hibernating
15555.0,12,36,11243.91,5,5,5,555,15,Champions
15556.0,24,1,279.77,4,1,1,411,6,Others
15557.0,28,1,468.91,4,1,2,412,7,Potential Loyalists
15558.0,639,1,202.68,1,1,1,111,3,Hibernating
15559.0,568,1,1109.4,1,1,3,113,5,Others
15560.0,397,2,153.52,2,2,1,221,5,Hibernating
15561.0,11,8,1934.3899999999999,5,4,4,544,13,Champions
15562.0,351,3,671.4300000000001,2,3,3,233,8,At Risk
15563.0,22,7,2859.46,4,4,4,444,12,Champions
15564.0,463,2,70.74000000000001,1,2,1,121,4,Hibernating
15565.0,50,2,173.16,4,2,1,421,7,Others
15566.0,392,2,227.87,2,2,1,221,5,Hibernating
15567.0,18,1,186.01,5,1,1,511,7,Others
15568.0,2,3,758.29,5,3,3,533,11,Potential Loyalists
15569.0,103,10,3583.45,3,5,5,355,13,Loyal Customers
15570.0,7,25,8736.49,5,5,5,555,15,Champions
15571.0,11,14,3892.35,5,5,5,555,15,Champions
15572.0,4,10,3965.2,5,5,5,555,15,Champions
15573.0,31,5,1188.42,4,4,3,443,11,Loyal Customers
15574.0,177,6,1101.44,3,4,3,343,10,Loyal Customers
15575.0,619,1,30.1,1,1,1,111,3,Hibernating
15576.0,37,1,921.37,4,1,3,413,8,Potential Loyalists
15577.0,151,5,396.03000000000003,3,4,2,342,9,Others
15578.0,162,1,127.1,3,1,1,311,5,Others
15579.0,68,5,1250.63,3,4,4,344,11,Loyal Customers
15580.0,376,8,1375.39,2,4,4,244,10,At Risk
15581.0,120,38,7480.4,3,5,5,355,13,Loyal Customers
15582.0,24,3,682.9100000000001,4,3,3,433,10,Potential Loyalists
15583.0,376,1,95.96,2,1,1,211,4,Hibernating
15584.0,23,6,1268.2,4,4,4,444,12,Champions
15585.0,176,1,455.3,3,1,2,312,6,Others
15586.0,592,3,1139.1,1,3,3,133,7,At Risk
15587.0,50,7,1522.0800000000002,4,4,4,444,12,Champions
15588.0,677,1,579.6,1,1,2,112,4,Hibernating
15589.0,255,3,478.53000000000003,2,3,2,232,7,Others
15590.0,382,5,1496.6,2,4,4,244,10,At Risk
15591.0,582,3,217.9,1,3,1,131,5,Others
15592.0,46,1,388.58,4,1,2,412,7,Potential Loyalists
15593.0,70,1,199.8,3,1,1,311,5,Others
15594.0,15,5,1771.78,5,4,4,544,13,Champions
15595.0,487,1,357.6,1,1,2,112,4,Hibernating
15596.0,100,9,2727.72,3,5,4,354,12,Loyal Customers
15597.0,35,2,563.37,4,2,2,422,8,Potential Loyalists
15598.0,53,2,548.02,4,2,2,422,8,Potential Loyalists
15599.0,26,3,1250.06,4,3,4,434,11,Potential Loyalists
15600.0,428,4,1199.31,1,3,3,133,7,At Risk
15601.0,11,30,14191.74,5,5,5,555,15,Champions
15602.0,8,16,3137.96,5,5,5,555,15,Champions
15603.0,78,2,88.48,3,2,1,321,6,Others
15604.0,52,1,216.39,4,1,1,411,6,Others
15605.0,36,9,1741.95,4,5,4,454,13,Champions
15606.0,61,17,5230.99,3,5,5,355,13,Loyal Customers
15607.0,336,9,1708.97,2,5,4,254,11,At Risk
15608.0,28,5,1785.98,4,4,4,444,12,Champions
15609.0,184,1,298.48,3,1,2,312,6,Others
15610.0,51,1,112.46000000000001,4,1,1,411,6,Others
15611.0,9,26,2997.28,5,5,5,555,15,Champions
15612.0,36,2,195.15,4,2,1,421,7,Others
15613.0,610,1,433.71999999999997,1,1,2,112,4,Hibernating
15614.0,437,4,3147.36,1,3,5,135,9,At Risk
15615.0,10,47,21373.97,5,5,5,555,15,Champions
15616.0,438,1,317.11,1,1,2,112,4,Hibernating
15617.0,396,3,828.5500000000001,2,3,3,233,8,At Risk
15618.0,32,4,776.851,4,3,3,433,10,Potential Loyalists
15619.0,10,1,336.40000000000003,5,1,2,512,8,Potential Loyalists
15620.0,56,4,1942.36,4,3,4,434,11,Potential Loyalists
15621.0,4,4,1293.03,5,3,4,534,12,Potential Loyalists
15622.0,43,17,7852.61,4,5,5,455,14,Champions
15623.0,141,8,2437.05,3,4,4,344,11,Loyal Customers
15624.0,116,4,588.13,3,3,2,332,8,Others
15625.0,103,9,3236.4,3,5,5,355,13,Loyal Customers
15626.0,74,3,1067.52,3,3,3,333,9,Others
15627.0,457,2,566.9,1,2,2,122,5,Hibernating
15628.0,4,17,5333.08,5,5,5,555,15,Champions
15629.0,450,4,2240.9,1,3,4,134,8,At Risk
15630.0,45,3,1481.4,4,3,4,434,11,Potential Loyalists
15631.0,642,1,596.67,1,1,2,112,4,Hibernating
15632.0,15,8,3285.31,5,4,5,545,14,Champions
15633.0,509,13,4335.96,1,5,5,155,11,At Risk
15634.0,17,2,554.65,5,2,2,522,9,Potential Loyalists
15635.0,395,1,100.35,2,1,1,211,4,Hibernating
15636.0,89,4,1444.58,3,3,4,334,10,Others
15637.0,52,5,797.59,4,4,3,443,11,Loyal Customers
15638.0,378,6,2265.2,2,4,4,244,10,At Risk
15639.0,134,3,1065.08,3,3,3,333,9,Others
15640.0,4,29,23494.31,5,5,5,555,15,Champions
15641.0,105,12,5345.55,3,5,5,355,13,Loyal Customers
15642.0,729,1,105.78000000000002,1,1,1,111,3,Hibernating
15643.0,191,3,664.0,2,3,3,233,8,At Risk
15644.0,166,4,803.54,3,3,3,333,9,Others
15645.0,18,3,1055.17,5,3,3,533,11,Potential Loyalists
15646.0,157,5,784.8100000000001,3,4,3,343,10,Loyal Customers
15647.0,415,1,169.0,1,1,1,111,3,Hibernating
15648.0,204,2,639.5,2,2,3,223,7,Others
15649.0,336,4,1660.35,2,3,4,234,9,At Risk
15650.0,521,2,553.88,1,2,2,122,5,Hibernating
15651.0,36,5,1259.06,4,4,4,444,12,Champions
15652.0,91,5,1405.94,3,4,4,344,11,Loyal Customers
15653.0,92,2,877.4399999999999,3,2,3,323,8,Others
15654.0,9,2,922.53,5,2,3,523,10,Potential Loyalists
15655.0,243,1,560.67,2,1,2,212,5,Hibernating
15656.0,45,4,748.5,4,3,3,433,10,Potential Loyalists
15657.0,22,1,30.0,4,1,1,411,6,Others
15658.0,190,8,2117.27,2,4,4,244,10,At Risk
15659.0,43,3,532.49,4,3,2,432,9,Potential Loyalists
15660.0,25,15,2603.69,4,5,4,454,13,Champions
15661.0,317,8,1215.95,2,4,3,243,9,At Risk
15662.0,661,2,283.73,1,2,1,121,4,Hibernating
15663.0,106,1,138.14,3,1,1,311,5,Others
15664.0,50,4,1254.03,4,3,4,434,11,Potential Loyalists
15665.0,168,5,3987.07,3,4,5,345,12,Loyal Customers
15666.0,472,2,632.9399999999999,1,2,3,123,6,Others
15667.0,39,1,301.32,4,1,2,412,7,Potential Loyalists
15668.0,217,1,76.32000000000001,2,1,1,211,4,Hibernating
15669.0,40,4,684.34,4,3,3,433,10,Potential Loyalists
15670.0,296,2,325.2,2,2,2,222,6,Hibernating
15671.0,18,7,2657.13,5,4,4,544,13,Champions
15672.0,725,1,45.300000000000004,1,1,1,111,3,Hibernating
15673.0,88,9,6204.32,3,5,5,355,13,Loyal Customers
15674.0,73,13,6948.2300000000005,3,5,5,355,13,Loyal Customers
15675.0,81,4,542.04,3,3,2,332,8,Others
15676.0,18,3,3435.76,5,3,5,535,13,Potential Loyalists
15677.0,49,3,1305.63,4,3,4,434,11,Potential Loyalists
15678.0,52,3,1825.94,4,3,4,434,11,Potential Loyalists
15679.0,24,4,781.28,4,3,3,433,10,Potential Loyalists
15680.0,9,10,4028.69,5,5,5,555,15,Champions
15681.0,25,14,2989.7,4,5,5,455,14,Champions
15682.0,599,2,318.24,1,2,2,122,5,Hibernating
15683.0,117,2,524.54,3,2,2,322,7,Others
15684.0,547,3,173.95,1,3,1,131,5,Others
15685.0,450,1,55.980000000000004,1,1,1,111,3,Hibernating
15686.0,420,1,90.0,1,1,1,111,3,Hibernating
15687.0,8,9,2993.1,5,5,5,555,15,Champions
15688.0,418,1,190.57,1,1,1,111,3,Hibernating
15689.0,119,3,521.03,3,3,2,332,8,Others
15690.0,4,2,239.76,5,2,1,521,8,Others
15691.0,252,4,571.3,2,3,2,232,7,Others
15692.0,28,1,191.04,4,1,1,411,6,Others
15693.0,659,1,37.5,1,1,1,111,3,Hibernating
15694.0,0,24,9978.48,5,5,5,555,15,Champions
15695.0,266,4,1131.04,2,3,3,233,8,At Risk
15696.0,33,13,3881.2200000000003,4,5,5,455,14,Champions
15697.0,689,1,246.75,1,1,1,111,3,Hibernating
15698.0,624,1,46.2,1,1,1,111,3,Hibernating
15699.0,17,1,309.65,5,1,2,512,8,Potential Loyalists
15700.0,172,2,696.68,3,2,3,323,8,Others
15701.0,2,4,1529.0,5,3,4,534,12,Potential Loyalists
15702.0,476,2,140.39000000000001,1,2,1,121,4,Hibernating
15703.0,264,1,211.5,2,1,1,211,4,Hibernating
15704.0,140,6,3734.6600000000003,3,4,5,345,12,Loyal Customers
15705.0,201,1,143.1,2,1,1,211,4,Hibernating
15706.0,63,4,1060.56,3,3,3,333,9,Others
15707.0,35,4,916.98,4,3,3,433,10,Potential Loyalists
15708.0,40,9,3887.15,4,5,5,455,14,Champions
15709.0,283,2,327.85,2,2,2,222,6,Hibernating
15710.0,417,1,898.87,1,1,3,113,5,Others
15711.0,556,2,420.25,1,2,2,122,5,Hibernating
15712.0,9,12,3472.4100000000003,5,5,5,555,15,Champions
15713.0,143,4,839.64,3,3,3,333,9,Others
15714.0,11,5,783.96,5,4,3,543,12,Loyal Customers
15715.0,555,5,658.02,1,4,3,143,8,At Risk
15716.0,145,11,2485.26,3,5,4,354,12,Loyal Customers
15717.0,234,5,607.0,2,4,2,242,8,Others
15718.0,540,1,293.79,1,1,2,112,4,Hibernating
15719.0,32,31,10195.97,4,5,5,455,14,Champions
15720.0,24,2,739.22,4,2,3,423,9,Potential Loyalists
15721.0,11,1,471.40000000000003,5,1,2,512,8,Potential Loyalists
15722.0,35,11,5234.0,4,5,5,455,14,Champions
15723.0,364,4,930.7,2,3,3,233,8,At Risk
15724.0,201,3,310.85,2,3,2,232,7,Others
15725.0,15,1,415.25,5,1,2,512,8,Potential Loyalists
15726.0,390,1,321.91,2,1,2,212,5,Hibernating
15727.0,16,15,9371.71,5,5,5,555,15,Champions
15728.0,379,2,544.6,2,2,2,222,6,Hibernating
15729.0,212,3,192.55,2,3,1,231,6,Others
15730.0,65,5,1726.58,3,4,4,344,11,Loyal Customers
15731.0,553,1,125.3,1,1,1,111,3,Hibernating
15732.0,212,10,1543.97,2,5,4,254,11,At Risk
15733.0,282,1,162.3,2,1,1,211,4,Hibernating
15734.0,114,4,2263.3,3,3,4,334,10,Others
15735.0,421,1,327.68,1,1,2,112,4,Hibernating
15736.0,435,2,1767.12,1,2,4,124,7,Others
15737.0,14,8,1188.1200000000001,5,4,3,543,12,Loyal Customers
15738.0,18,41,13043.32,5,5,5,555,15,Champions
15739.0,66,1,449.12,3,1,2,312,6,Others
15740.0,49,1,154.88,4,1,1,411,6,Others
15741.0,458,2,208.62,1,2,1,121,4,Hibernating
15742.0,619,1,156.87,1,1,1,111,3,Hibernating
15743.0,16,4,775.96,5,3,3,533,11,Potential Loyalists
15744.0,77,1,34.8,3,1,1,311,5,Others
15745.0,19,4,1094.59,5,3,3,533,11,Potential Loyalists
15746.0,134,1,196.88,3,1,1,311,5,Others
15747.0,12,9,2499.81,5,5,4,554,14,Champions
15748.0,40,3,609.8100000000001,4,3,3,433,10,Potential Loyalists
15749.0,235,3,44534.3,2,3,5,235,10,At Risk
15750.0,2,18,6452.991,5,5,5,555,15,Champions
15751.0,460,11,1380.44,1,5,4,154,10,At Risk
15752.0,39,9,3924.91,4,5,5,455,14,Champions
15753.0,304,1,79.2,2,1,1,211,4,Hibernating
15754.0,51,9,3037.61,4,5,5,455,14,Champions
15755.0,10,17,5993.12,5,5,5,555,15,Champions
15756.0,61,4,528.01,3,3,2,332,8,Others
15757.0,65,6,2940.36,3,4,5,345,12,Loyal Customers
15758.0,24,1,205.25,4,1,1,411,6,Others
15759.0,218,7,830.9300000000001,2,4,3,243,9,At Risk
15760.0,630,2,13916.34,1,2,5,125,8,Others
15761.0,442,1,143.05,1,1,1,111,3,Hibernating
15762.0,65,2,583.75,3,2,2,322,7,Others
15763.0,31,2,1086.92,4,2,3,423,9,Potential Loyalists
15764.0,88,8,4503.08,3,4,5,345,12,Loyal Customers
15765.0,666,1,370.63,1,1,2,112,4,Hibernating
15766.0,64,3,831.06,3,3,3,333,9,Others
15768.0,115,34,15308.89,3,5,5,355,13,Loyal Customers
15769.0,7,46,88612.52,5,5,5,555,15,Champions
15770.0,612,1,321.45,1,1,2,112,4,Hibernating
15771.0,604,3,1006.54,1,3,3,133,7,At Risk
15772.0,418,1,280.88,1,1,1,111,3,Hibernating
15773.0,5,2,774.52,5,2,3,523,10,Potential Loyalists
15774.0,68,6,1288.34,3,4,4,344,11,Loyal Customers
15775.0,245,2,150.5,2,2,1,221,5,Hibernating
15776.0,133,1,241.62,3,1,1,311,5,Others
15777.0,241,7,1762.61,2,4,4,244,10,At Risk
15778.0,431,1,307.95,1,1,2,112,4,Hibernating
15779.0,463,2,124.08000000000001,1,2,1,121,4,Hibernating
15780.0,183,3,475.28000000000003,3,3,2,332,8,Others
